study_i,group_i,mean_i,sd_i,ytmp,ytmpmean,ytmpsd,y,arm
3,0,63,30,1.71672963099141,0.0531553987536163,0.883579707296759,119.482993616751,3000
3,0,63,30,-1.31410535221364,0.0531553987536163,0.883579707296759,16.5776770445438,3000
3,0,63,30,-1.23617429269603,0.0531553987536163,0.883579707296759,19.2236542735603,3000
3,0,63,30,1.56984504993619,0.0531553987536163,0.883579707296759,114.495851658571,3000
3,0,63,30,-0.489333051836819,0.0531553987536163,0.883579707296759,44.5810012573692,3000
3,0,63,30,-0.646704965491294,0.0531553987536163,0.883579707296759,39.237785053278,3000
3,0,63,30,1.07687018812021,0.0531553987536163,0.883579707296759,97.7579776078797,3000
3,0,63,30,0.93654563251635,0.0531553987536163,0.883579707296759,92.9935668440845,3000
3,0,63,30,1.87979808624181,0.0531553987536163,0.883579707296759,125.019623325551,3000
3,0,63,30,-1.07525523330242,0.0531553987536163,0.883579707296759,24.6873059870856,3000
3,0,63,30,0.986050394331854,0.0531553987536163,0.883579707296759,94.6743918361034,3000
3,0,63,30,-0.279125246747012,0.0531553987536163,0.883579707296759,51.7181436120614,3000
3,0,63,30,0.119089631328124,0.0531553987536163,0.883579707296759,65.2386514322368,3000
3,0,63,30,0.896150250994108,0.0531553987536163,0.883579707296759,91.6220307668529,3000
3,0,63,30,1.15911838235235,0.0531553987536163,0.883579707296759,100.550533623582,3000
3,0,63,30,-0.380248271426646,0.0531553987536163,0.883579707296759,48.2847343617852,3000
3,0,63,30,0.750300961279428,0.0531553987536163,0.883579707296759,86.6700398425403,3000
3,0,63,30,-0.0354944260076217,0.0531553987536163,0.883579707296759,59.9900907401171,3000
3,0,63,30,-0.15088209088454,0.0531553987536163,0.883579707296759,56.0723570962582,3000
3,0,63,30,-0.960748982513685,0.0531553987536163,0.883579707296759,28.5751131597648,3000
3,0,63,30,0.154280138036917,0.0531553987536163,0.883579707296759,66.4334674658617,3000
3,0,63,30,-1.15982951600934,0.0531553987536163,0.883579707296759,21.8157727680056,3000
3,0,63,30,0.944477044589919,0.0531553987536163,0.883579707296759,93.2628604462826,3000
3,0,63,30,-0.29154355800897,0.0531553987536163,0.883579707296759,51.2965072449265,3000
3,0,63,30,-1.87546928876047,0.0531553987536163,0.883579707296759,-2.48219718901962,3000
3,0,63,30,0.347937835030301,0.0531553987536163,0.883579707296759,73.0086874056404,3000
3,0,63,30,-0.880219223827276,0.0531553987536163,0.883579707296759,31.3093234869616,3000
3,0,63,30,0.219869073568115,0.0531553987536163,0.883579707296759,68.6603950986339,3000
3,0,63,30,0.261395281546021,0.0531553987536163,0.883579707296759,70.0703258938403,3000
3,0,63,30,-1.3979277755379,0.0531553987536163,0.883579707296759,13.7316715523835,3000
3,0,63,30,-0.100053945137582,0.0531553987536163,0.883579707296759,57.7981146706075,3000
3,0,63,30,-0.617288091931536,0.0531553987536163,0.883579707296759,40.2365701085535,3000
3,0,63,30,-1.65950821276855,0.0531553987536163,0.883579707296759,4.85028478884194,3000
3,0,63,30,0.286351403432351,0.0531553987536163,0.883579707296759,70.9176559653745,3000
3,0,63,30,-0.0704299466355874,0.0531553987536163,0.883579707296759,58.8039321964296,3000
3,0,63,30,1.12450311359228,0.0531553987536163,0.883579707296759,99.3752485256716,3000
3,0,63,30,-0.0158848849549589,0.0531553987536163,0.883579707296759,60.655889452697,3000
3,0,63,30,-0.57029977863605,0.0531553987536163,0.883579707296759,41.8319546417467,3000
3,0,63,30,-0.079557739070988,0.0531553987536163,0.883579707296759,58.4940181379687,3000
3,0,63,30,-0.610342763042595,0.0531553987536163,0.883579707296759,40.4723834312765,3000
3,0,63,30,-0.683981003219169,0.0531553987536163,0.883579707296759,37.9721594140727,3000
3,0,63,30,-1.22733011010594,0.0531553987536163,0.883579707296759,19.5239389852976,3000
3,0,63,30,-0.463369728752861,0.0531553987536163,0.883579707296759,45.4625286239288,3000
3,0,63,30,-0.972806454752479,0.0531553987536163,0.883579707296759,28.1657282857386,3000
3,0,63,30,0.205983024047414,0.0531553987536163,0.883579707296759,68.1889249163959,3000
3,0,63,30,0.722129548393841,0.0531553987536163,0.883579707296759,85.7135416572738,3000
3,0,63,30,-0.490788125435097,0.0531553987536163,0.883579707296759,44.5315974428771,3000
3,0,63,30,-0.966745082512048,0.0531553987536163,0.883579707296759,28.3715288102541,3000
3,0,63,30,0.720815651042419,0.0531553987536163,0.883579707296759,85.6689311708433,3000
3,0,63,30,-1.93739458035918,0.0531553987536163,0.883579707296759,-4.58473387316891,3000
3,0,63,30,-0.818183852983229,0.0531553987536163,0.883579707296759,33.4155976690783,3000
3,0,63,30,-0.223906097004731,0.0531553987536163,0.883579707296759,53.5929880415884,3000
3,0,63,30,1.05672799751044,0.0531553987536163,0.883579707296759,97.0740939544835,3000
3,0,63,30,0.720278005352418,0.0531553987536163,0.883579707296759,85.6506765973545,3000
3,0,63,30,-0.8766465895913,0.0531553987536163,0.883579707296759,31.4306244020846,3000
3,0,63,30,0.108812628724413,0.0531553987536163,0.883579707296759,64.8897184773882,3000
3,0,63,30,0.0499768385092138,0.0531553987536163,0.883579707296759,62.8920789980297,3000
3,0,63,30,-0.172213036103446,0.0531553987536163,0.883579707296759,55.3481119022111,3000
3,0,63,30,0.815803637301969,0.0531553987536163,0.883579707296759,88.8940387239634,3000
3,0,63,30,0.929098572959275,0.0531553987536163,0.883579707296759,92.7407183632206,3000
3,0,63,30,0.160519632229575,0.0531553987536163,0.883579707296759,66.6453157283715,3000
3,0,63,30,0.985944065783089,0.0531553987536163,0.883579707296759,94.6707816847649,3000
3,0,63,30,-1.45067111631872,0.0531553987536163,0.883579707296759,11.9408877551124,3000
3,0,63,30,0.624361177672979,0.0531553987536163,0.883579707296759,82.3940322826195,3000
3,0,63,30,0.659860349281209,0.0531553987536163,0.883579707296759,83.5993283520654,3000
3,0,63,30,0.556137271719348,0.0531553987536163,0.883579707296759,80.0776400412555,3000
3,0,63,30,-0.851735749437964,0.0531553987536163,0.883579707296759,32.2764170322555,3000
3,0,63,30,0.710930507570222,0.0531553987536163,0.883579707296759,85.3333029284596,3000
3,0,63,30,0.562422183933429,0.0531553987536163,0.883579707296759,80.2910303725016,3000
3,0,63,30,-1.22879524805457,0.0531553987536163,0.883579707296759,19.4741934579888,3000
3,0,63,30,0.250271003615011,0.0531553987536163,0.883579707296759,69.692625574136,3000
3,0,63,30,0.188170402746363,0.0531553987536163,0.883579707296759,67.5841366504154,3000
3,0,63,30,-0.624367592348342,0.0531553987536163,0.883579707296759,39.9962012875516,3000
3,0,63,30,0.307626095922076,0.0531553987536163,0.883579707296759,71.639991222082,3000
3,0,63,30,-0.0249643444714106,0.0531553987536163,0.883579707296759,60.3476164318884,3000
3,0,63,30,-2.36191317369956,0.0531553987536163,0.883579707296759,-18.9983263255972,3000
3,0,63,30,1.0187652624978,0.0531553987536163,0.883579707296759,95.7851530236607,3000
3,0,63,30,-0.236834642709851,0.0531553987536163,0.883579707296759,53.1540277893886,3000
3,0,63,30,-0.944502984625379,0.0531553987536163,0.883579707296759,29.1267101833546,3000
3,0,63,30,-0.561238842964162,0.0531553987536163,0.883579707296759,42.1395987262722,3000
3,0,63,30,-1.08980566771757,0.0531553987536163,0.883579707296759,24.1932780812278,3000
3,0,63,30,0.220265104837589,0.0531553987536163,0.883579707296759,68.6738414668405,3000
3,0,63,30,-1.82625031722531,0.0531553987536163,0.883579707296759,-0.811075575586173,3000
3,0,63,30,-0.0634074985758427,0.0531553987536163,0.883579707296759,59.0423639304911,3000
3,0,63,30,-0.277014064436432,0.0531553987536163,0.883579707296759,51.7898241506641,3000
3,0,63,30,0.0846302635588618,0.0531553987536163,0.883579707296759,64.0686596085895,3000
3,0,63,30,1.70851505404033,0.0531553987536163,0.883579707296759,119.20408577573,3000
3,0,63,30,1.37495013640649,0.0531553987536163,0.883579707296759,107.878624760299,3000
3,0,63,30,-0.677489705453058,0.0531553987536163,0.883579707296759,38.1925571115019,3000
3,0,63,30,0.399067115200834,0.0531553987536163,0.883579707296759,74.7446693351132,3000
3,0,63,30,-0.428864572648965,0.0531553987536163,0.883579707296759,46.6340750894806,3000
3,0,63,30,-0.489275689527804,0.0531553987536163,0.883579707296759,44.5829488680446,3000
3,0,63,30,-0.235864719938256,0.0531553987536163,0.883579707296759,53.1869593776851,3000
3,0,63,30,0.247965934899605,0.0531553987536163,0.883579707296759,69.6143620503235,3000
3,0,63,30,1.16491008256299,0.0531553987536163,0.883579707296759,100.747178029157,3000
3,0,63,30,0.255534984899017,0.0531553987536163,0.883579707296759,69.8713524475759,3000
3,0,63,30,0.194126439175247,0.0531553987536163,0.883579707296759,67.7863607297949,3000
3,0,63,30,0.096531382950064,0.0531553987536163,0.883579707296759,64.472735866552,3000
3,0,63,30,-0.0723925741136563,0.0531553987536163,0.883579707296759,58.7372955094891,3000
3,0,63,30,-0.117227121001532,0.0531553987536163,0.883579707296759,57.2150373639831,3000
3,0,63,30,-0.393536915441566,0.0531553987536163,0.883579707296759,47.8335477657652,3000
3,0,63,30,-0.316824587764167,0.0531553987536163,0.883579707296759,50.4381456433725,3000
3,0,63,30,1.58411111287933,0.0531553987536163,0.883579707296759,114.980224358351,3000
3,0,63,30,-0.538363617813566,0.0531553987536163,0.883579707296759,42.9162765390951,3000
3,0,63,30,0.494954768572126,0.0531553987536163,0.883579707296759,78.0003231005664,3000
3,0,63,30,-0.702066820668926,0.0531553987536163,0.883579707296759,37.358095375467,3000
3,0,63,30,0.735636045574017,0.0531553987536163,0.883579707296759,86.1721249769892,3000
3,0,63,30,-1.81528610447409,0.0531553987536163,0.883579707296759,-0.438809915996686,3000
3,0,63,30,0.375197782209755,0.0531553987536163,0.883579707296759,73.9342387833261,3000
3,0,63,30,-1.64292694201834,0.0531553987536163,0.883579707296759,5.41326526292744,3000
3,0,63,30,-0.282924098058086,0.0531553987536163,0.883579707296759,51.589161995133,3000
3,0,63,30,1.57817322001827,0.0531553987536163,0.883579707296759,114.778616303796,3000
3,0,63,30,-0.561000605446314,0.0531553987536163,0.883579707296759,42.1476875556969,3000
3,0,63,30,1.0497692009762,0.0531553987536163,0.883579707296759,96.8378233675708,3000
3,0,63,30,-0.359364811014132,0.0531553987536163,0.883579707296759,48.9937861962735,3000
3,0,63,30,-0.567557370580631,0.0531553987536163,0.883579707296759,41.9250670581853,3000
3,0,63,30,-0.33240873777838,0.0531553987536163,0.883579707296759,49.9090202044726,3000
3,0,63,30,0.857354461487748,0.0531553987536163,0.883579707296759,90.3048053082109,3000
3,0,63,30,1.33572610955044,0.0531553987536163,0.883579707296759,106.546859447035,3000
3,0,63,30,-0.857645133934682,0.0531553987536163,0.883579707296759,32.0757769163299,3000
3,0,63,30,-0.359123203350069,0.0531553987536163,0.883579707296759,49.0019894515792,3000
3,0,63,30,-0.2135405394359,0.0531553987536163,0.883579707296759,53.944927684947,3000
3,0,63,30,-1.01671572610319,0.0531553987536163,0.883579707296759,26.6748858301651,3000
3,0,63,30,0.757264812348871,0.0531553987536163,0.883579707296759,86.9064820450468,3000
3,0,63,30,0.800393452397652,0.0531553987536163,0.883579707296759,88.3708198866455,3000
3,0,63,30,1.88346540930751,0.0531553987536163,0.883579707296759,125.144139191027,3000
3,0,63,30,1.45254138444515,0.0531553987536163,0.883579707296759,110.513064440089,3000
3,0,63,30,1.71372841727395,0.0531553987536163,0.883579707296759,119.38109402492,3000
3,0,63,30,-1.37420548965979,0.0531553987536163,0.883579707296759,14.5371094438,3000
